method,pi,piN,piNpiS,piS,seqname,slice_start,slice_stop,type,piNorS,piNSsite
NG86,0.0,0.0,0.0,0.0,ND4,158,159,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,159,160,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,160,161,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,161,162,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,162,163,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,163,164,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,164,165,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,165,166,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,166,167,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,167,168,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,168,169,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,169,170,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,170,171,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,171,172,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,172,173,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,175,176,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,176,177,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,177,178,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,178,179,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,181,182,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,182,183,observed,piS,182.0
NG86,0.0,0.0,0.0,0.0,ND4,183,184,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,184,185,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,185,186,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,186,187,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,187,188,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,188,189,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,189,190,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,192,193,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,193,194,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,194,195,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,195,196,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,196,197,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,197,198,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,198,199,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,199,200,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,201,202,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,202,203,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,203,204,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,204,205,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,205,206,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,206,207,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,207,208,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,208,209,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,209,210,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,211,212,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,212,213,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,214,215,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,215,216,observed,piS,215.0
NG86,0.0,0.0,0.0,0.0,ND4,216,217,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,217,218,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,218,219,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,219,220,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,220,221,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,221,222,observed,,
NG86,0.14814814814814814,0.3185038150091453,0.0,0.0,ND4,222,223,observed,piN,222.0
NG86,0.0,0.0,0.0,0.0,ND4,223,224,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,224,225,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,225,226,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,226,227,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,227,228,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,228,229,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,229,230,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,230,231,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,231,232,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,232,233,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,233,234,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,234,235,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,235,236,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,236,237,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,237,238,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,238,239,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,239,240,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,240,241,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,241,242,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,242,243,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,243,244,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,244,245,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,245,246,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,246,247,observed,piS,246.0
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,ND4,247,248,observed,piN,247.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,248,249,observed,piS,248.0
NG86,0.0,0.0,0.0,0.0,ND4,249,250,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,250,251,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,251,252,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,252,253,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,253,254,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,254,255,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,255,256,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,256,257,observed,piS,256.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,257,258,observed,piS,257.0
NG86,0.0,0.0,0.0,0.0,ND4,258,259,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,259,260,observed,piS,259.0
NG86,0.0,0.0,0.0,0.0,ND4,260,261,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,261,262,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,262,263,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,263,264,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,264,265,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,265,266,observed,piS,265.0
NG86,0.0,0.0,0.0,0.0,ND4,266,267,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,267,268,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,268,269,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,269,270,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,270,271,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,271,272,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,272,273,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,273,274,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,274,275,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,275,276,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,276,277,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,277,278,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,278,279,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,279,280,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,280,281,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,281,282,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,282,283,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,283,284,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,284,285,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,285,286,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,286,287,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,287,288,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,288,289,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,289,290,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,290,291,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,291,292,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,292,293,observed,piS,292.0
NG86,0.0,0.0,0.0,0.0,ND4,293,294,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,294,295,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,295,296,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,296,297,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,297,298,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,298,299,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,299,300,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,300,301,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,301,302,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,302,303,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,303,304,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,304,305,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,305,306,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,306,307,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,307,308,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,308,309,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,309,310,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,310,311,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,311,312,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,312,313,observed,piS,312.0
NG86,0.0,0.0,0.0,0.0,ND4,313,314,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,314,315,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,315,316,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,316,317,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,317,318,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,318,319,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,319,320,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,320,321,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,321,322,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,322,323,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,323,324,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,324,325,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,325,326,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,326,327,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,327,328,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,328,329,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,329,330,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,330,331,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,331,332,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,332,333,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,333,334,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,334,335,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,335,336,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,336,337,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,337,338,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,338,339,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,339,340,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,340,341,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,341,342,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,342,343,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,343,344,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,344,345,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,345,346,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,346,347,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,347,348,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,348,349,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,349,350,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,350,351,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,351,352,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,352,353,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,353,354,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,354,355,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,355,356,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,356,357,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,357,358,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,358,359,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,359,360,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,0,1,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,1,2,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,2,3,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,3,4,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,4,5,observed,piS,4.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,5,6,observed,piS,5.0
NG86,0.0,0.0,0.0,0.0,ND2,6,7,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,7,8,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,8,9,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,9,10,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,10,11,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,11,12,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,12,13,observed,piS,12.0
NG86,0.0,0.0,0.0,0.0,ND2,13,14,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,14,15,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,15,16,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,16,17,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,17,18,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,18,19,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,19,20,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,20,21,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,21,22,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,22,23,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,23,24,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,24,25,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,25,26,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,26,27,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,27,28,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,28,29,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,29,30,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,30,31,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,31,32,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,32,33,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,33,34,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,34,35,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,35,36,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,36,37,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,37,38,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,38,39,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,39,40,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,40,41,observed,piS,40.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,41,42,observed,piS,41.0
NG86,0.0,0.0,0.0,0.0,ND2,42,43,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,43,44,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,44,45,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,45,46,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,46,47,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,47,48,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,48,49,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,49,50,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,50,51,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,51,52,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,52,53,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,53,54,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,54,55,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,55,56,observed,piS,55.0
NG86,0.0,0.0,0.0,0.0,ND2,56,57,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,57,58,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,58,59,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,59,60,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,60,61,observed,piS,60.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,61,62,observed,piS,61.0
NG86,0.0,0.0,0.0,0.0,ND2,62,63,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,63,64,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,64,65,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,65,66,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,66,67,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,67,68,observed,piS,67.0
NG86,0.0,0.0,0.0,0.0,ND2,68,69,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,69,70,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,70,71,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,71,72,observed,piS,71.0
NG86,0.0,0.0,0.0,0.0,ND2,72,73,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,ND2,73,74,observed,piN,73.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,74,75,observed,piS,74.0
NG86,0.0,0.0,0.0,0.0,ND2,75,76,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,76,77,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,77,78,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,78,79,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,79,80,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,80,81,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,81,82,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,82,83,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,83,84,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,84,85,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,85,86,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,86,87,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,87,88,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,88,89,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,89,90,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,90,91,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,91,92,observed,piS,91.0
NG86,0.0,0.0,0.0,0.0,ND2,92,93,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,93,94,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,94,95,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,95,96,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,96,97,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,97,98,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,98,99,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,99,100,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,100,101,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,101,102,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,102,103,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,103,104,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,104,105,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,105,106,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,106,107,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,107,108,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,108,109,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,109,110,observed,piS,109.0
NG86,0.0,0.0,0.0,0.0,ND2,110,111,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,111,112,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,112,113,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,ND2,113,114,observed,piN,113.0
NG86,0.0,0.0,0.0,0.0,ND2,114,115,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,115,116,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,116,117,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,117,118,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,118,119,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,119,120,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,120,121,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,121,122,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,122,123,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,123,124,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,124,125,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,125,126,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,126,127,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,127,128,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,128,129,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,129,130,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,130,131,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,131,132,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,132,133,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,133,134,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,134,135,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,135,136,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,136,137,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,137,138,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,138,139,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,139,140,observed,piS,139.0
NG86,0.0,0.0,0.0,0.0,ND2,140,141,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,141,142,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,142,143,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,143,144,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,144,145,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,145,146,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,146,147,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,147,148,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,148,149,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,149,150,observed,piS,149.0
NG86,0.0,0.0,0.0,0.0,ND2,150,151,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,151,152,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,152,153,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,153,154,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,154,155,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,155,156,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,156,157,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,157,158,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,158,159,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,159,160,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,160,161,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,161,162,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,162,163,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,163,164,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,164,165,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,165,166,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,166,167,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,167,168,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,168,169,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,169,170,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,170,171,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,171,172,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,172,173,observed,piS,172.0
NG86,0.0,0.0,0.0,0.0,ND2,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,175,176,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,176,177,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,177,178,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,178,179,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,181,182,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,182,183,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,183,184,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,184,185,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,185,186,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,186,187,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,187,188,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,188,189,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,189,190,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,192,193,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,193,194,observed,piS,193.0
NG86,0.0,0.0,0.0,0.0,ND2,194,195,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,195,196,observed,piS,195.0
NG86,0.0,0.0,0.0,0.0,ND2,196,197,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,197,198,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,198,199,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,199,200,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,201,202,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,202,203,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,203,204,observed,,
